Block_Name,Block_Nr,exp_subject_id,rec_session_id,session_nr,Task_Name,Task_Nr,times,Trial_Id,Trial_Nr,variable_name,values,
block_1,1,110517,117788,1,testing,6,1601370162299,10,10,XYGaze,352.706951930169,125.796105020636
block_1,1,110517,117788,1,testing,6,1601370162356,10,10,XYGaze,372.841690490112,128.154163051508
block_1,1,110517,117788,1,testing,6,1601370162407,10,10,XYGaze,371.078060087447,136.814302715153
block_1,1,110517,117788,1,testing,6,1601370162470,10,10,XYGaze,371.852283374209,157.007519113614
block_1,1,110517,117788,1,testing,6,1601370162522,10,10,XYGaze,334.259280169749,115.672882039482
block_1,1,110517,117788,1,testing,6,1601370162566,10,10,XYGaze,370.480737305691,119.501423044054
block_1,1,110517,117788,1,testing,6,1601370162622,10,10,XYGaze,362.811252498329,135.421783341276
block_1,1,110517,117788,1,testing,6,1601370162670,10,10,XYGaze,358.804289948311,130.197804209552
block_1,1,110517,117788,1,testing,6,1601370162715,10,10,XYGaze,358.67609927888,136.828752599328
block_1,1,110517,117788,1,testing,6,1601370162767,10,10,XYGaze,366.125634634904,125.591826549001
block_1,1,110517,117788,1,testing,6,1601370162823,10,10,XYGaze,367.250537677523,135.786963225888
block_1,1,110517,117788,1,testing,6,1601370162877,10,10,XYGaze,367.79692768172,135.43900124499
block_1,1,110517,117788,1,testing,6,1601370162915,10,10,XYGaze,377.119513953145,146.120315888297
block_1,1,110517,117788,1,testing,6,1601370162973,10,10,XYGaze,372.074699377612,141.179517488122
block_1,1,110517,117788,1,testing,6,1601370163024,10,10,XYGaze,373.643313820667,113.628041863073
block_1,1,110517,117788,1,testing,6,1601370163067,10,10,XYGaze,352.949703285033,102.10529038926
block_1,1,110517,117788,1,testing,6,1601370163114,10,10,XYGaze,388.570028186587,123.665634378405
block_1,1,110517,117788,1,testing,6,1601370163178,10,10,XYGaze,373.046496529828,123.601935671352
block_1,1,110517,117788,1,testing,6,1601370163249,10,10,XYGaze,386.073658248726,137.360459005929
block_1,1,110517,117788,1,testing,6,1601370163304,10,10,XYGaze,359.537589786692,125.081126944145
block_1,1,110517,117788,1,testing,6,1601370163363,10,10,XYGaze,376.676228870351,155.478928284205
block_1,1,110517,117788,1,testing,6,1601370163426,10,10,XYGaze,375.125927815089,119.068851475826
block_1,1,110517,117788,1,testing,6,1601370163475,10,10,XYGaze,389.959647077945,111.502949674649
block_1,1,110517,117788,1,testing,6,1601370163524,10,10,XYGaze,365.252968514653,131.568960501941
block_1,1,110517,117788,1,testing,6,1601370163574,10,10,XYGaze,382.345467849084,150.965357256119
block_1,1,110517,117788,1,testing,6,1601370163624,10,10,XYGaze,349.603289468012,111.811967539069
block_1,1,110517,117788,1,testing,6,1601370163675,10,10,XYGaze,361.331156823112,108.23615219959
block_1,1,110517,117788,1,testing,6,1601370163718,10,10,XYGaze,388.675706239464,121.784463634512
block_1,1,110517,117788,1,testing,6,1601370163769,10,10,XYGaze,381.624741335977,135.40664830375
block_1,1,110517,117788,1,testing,6,1601370163828,10,10,XYGaze,361.186869617619,105.415745835852
block_1,1,110517,117788,1,testing,6,1601370163867,10,10,XYGaze,359.281479464045,133.706638957425
block_1,1,110517,117788,1,testing,6,1601370163927,10,10,XYGaze,371.951350458528,124.230947556878
block_1,1,110517,117788,1,testing,6,1601370163975,10,10,XYGaze,391.577717412446,128.680073060758
block_1,1,110517,117788,1,testing,6,1601370164028,10,10,XYGaze,343.521353697203,153.042557225301
block_1,1,110517,117788,1,testing,6,1601370164073,10,10,XYGaze,360.757710874361,123.179963425466
block_1,1,110517,117788,1,testing,6,1601370164121,10,10,XYGaze,364.290340236838,121.334989333112
block_1,1,110517,117788,1,testing,6,1601370164168,10,10,XYGaze,358.736782549907,132.569229582303
block_1,1,110517,117788,1,testing,6,1601370164217,10,10,XYGaze,372.977338673129,131.566706347416
block_1,1,110517,117788,1,testing,6,1601370164268,10,10,XYGaze,375.491135867117,114.34119743165
block_1,1,110517,117788,1,testing,6,1601370164318,10,10,XYGaze,411.421792604963,138.389244168765
block_1,1,110517,117788,1,testing,6,1601370164370,10,10,XYGaze,372.494463907144,134.097292843632
block_1,1,110517,117788,1,testing,6,1601370164420,10,10,XYGaze,366.437224108236,137.614815335998
block_1,1,110517,117788,1,testing,6,1601370164476,10,10,XYGaze,374.182072739095,136.806142538742
block_1,1,110517,117788,1,testing,6,1601370164517,10,10,XYGaze,361.650712346073,127.574920705406
block_1,1,110517,117788,1,testing,6,1601370164567,10,10,XYGaze,370.891454765863,125.680595017171
block_1,1,110517,117788,1,testing,6,1601370164625,10,10,XYGaze,376.123748614144,112.079149939871
block_1,1,110517,117788,1,testing,6,1601370164676,10,10,XYGaze,366.30974599829,133.880866603081
block_1,1,110517,117788,1,testing,6,1601370164727,10,10,XYGaze,369.917532115695,132.312105232696
block_1,1,110517,117788,1,testing,6,1601370164772,10,10,XYGaze,386.575354938548,147.070890796103
block_1,1,110517,117788,1,testing,6,1601370164825,10,10,XYGaze,354.317695691503,152.124903936016
block_1,1,110517,117788,1,testing,6,1601370164876,10,10,XYGaze,386.956470728825,116.299598661282
block_1,1,110517,117788,1,testing,6,1601370164922,10,10,XYGaze,358.060575778992,120.507385748764
block_1,1,110517,117788,1,testing,6,1601370164972,10,10,XYGaze,376.855650739689,109.961957569585
block_1,1,110517,117788,1,testing,6,1601370165023,10,10,XYGaze,371.833805549611,95.5146495711292
block_1,1,110517,117788,1,testing,6,1601370165070,10,10,XYGaze,370.790862073415,126.762006808907
block_1,1,110517,117788,1,testing,6,1601370165121,10,10,XYGaze,364.954463947764,121.587961653411
block_1,1,110517,117788,1,testing,6,1601370165175,10,10,XYGaze,367.91440255274,110.301944365476
block_1,1,110517,117788,1,testing,6,1601370165220,10,10,XYGaze,369.730920703859,119.454332454232
block_1,1,110517,117788,1,testing,6,1601370165280,10,10,XYGaze,377.311536553892,141.128206353657
block_1,1,110517,117788,1,testing,6,1601370165325,10,10,XYGaze,334.291521963889,113.945528222914
block_1,1,110517,117788,1,testing,6,1601370165365,10,10,XYGaze,340.374106346537,93.4170525866848
block_1,1,110517,117788,1,testing,6,1601370165425,10,10,XYGaze,368.765091998612,130.607964411664
block_1,1,110517,117788,1,testing,6,1601370165473,10,10,XYGaze,390.48832358417,128.079070244225
block_1,1,110517,117788,1,testing,6,1601370165527,10,10,XYGaze,401.722445073448,158.747589376379
block_1,1,110517,117788,1,testing,6,1601370165573,10,10,XYGaze,348.650892813573,149.28315504539
block_1,1,110517,117788,1,testing,6,1601370165626,10,10,XYGaze,360.477674996693,140.552129416038
block_1,1,110517,117788,1,testing,6,1601370165670,10,10,XYGaze,330.743724828782,138.990904732515
block_1,1,110517,117788,1,testing,6,1601370165727,10,10,XYGaze,359.031276685847,124.934819297548
block_1,1,110517,117788,1,testing,6,1601370165778,10,10,XYGaze,367.062303213527,130.283030434897
block_1,1,110517,117788,1,testing,6,1601370165828,10,10,XYGaze,381.500417976573,144.413050767984
block_1,1,110517,117788,1,testing,6,1601370165880,10,10,XYGaze,353.403947776319,124.444927799965
block_1,1,110517,117788,1,testing,6,1601370165922,10,10,XYGaze,368.450548753056,137.667866759975
block_1,1,110517,117788,1,testing,6,1601370165970,10,10,XYGaze,367.536660762076,146.048655699303
block_1,1,110517,117788,1,testing,6,1601370166021,10,10,XYGaze,369.88848770386,132.602027873221
block_1,1,110517,117788,1,testing,6,1601370166077,10,10,XYGaze,383.159302134919,140.329235327852
block_1,1,110517,117788,1,testing,6,1601370166133,10,10,XYGaze,352.224762317535,119.621694863309
block_1,1,110517,117788,1,testing,6,1601370166197,10,10,XYGaze,366.728609170525,135.777576624978
block_1,1,110517,117788,1,testing,6,1601370166259,10,10,XYGaze,383.582385851797,140.356538688894
block_1,1,110517,117788,1,testing,6,1601370166315,10,10,XYGaze,373.970585692924,138.870173860515
block_1,1,110517,117788,1,testing,6,1601370166376,10,10,XYGaze,356.578519042628,171.749963769596
block_1,1,110517,117788,1,testing,6,1601370166428,10,10,XYGaze,356.417952593513,192.339952473689
block_1,1,110517,117788,1,testing,6,1601370166467,10,10,XYGaze,331.959004166103,138.233200493048
block_1,1,110517,117788,1,testing,6,1601370166526,10,10,XYGaze,342.182326529292,128.654229076354
block_1,1,110517,117788,1,testing,6,1601370166575,10,10,XYGaze,353.784433225514,132.964247895356
block_1,1,110517,117788,1,testing,6,1601370166622,10,10,XYGaze,386.770906840335,137.13008304315
block_1,1,110517,117788,1,testing,6,1601370166676,10,10,XYGaze,376.893663047609,124.903555750136
block_1,1,110517,117788,1,testing,6,1601370166723,10,10,XYGaze,376.038034407356,137.965195908226
block_1,1,110517,117788,1,testing,6,1601370166769,10,10,XYGaze,379.846740983695,150.643300923427
block_1,1,110517,117788,1,testing,6,1601370166828,10,10,XYGaze,371.844801499615,109.495888854021
block_1,1,110533,117804,1,testing,2,1601370703103,7,1,XYGaze,,
block_1,1,110533,117804,1,testing,2,1601370969124,7,1,XYGaze,,
block_1,1,110533,117804,1,testing,2,1601370979103,7,1,XYGaze,359.838418751026,259.379976726508
block_1,1,110533,117804,1,testing,2,1601370979151,7,1,XYGaze,413.56344945718,222.839200837276
block_1,1,110533,117804,1,testing,2,1601370979207,7,1,XYGaze,413.078738124207,234.282414689448
block_1,1,110533,117804,1,testing,2,1601370979254,7,1,XYGaze,393.803692417858,240.204420817554
block_1,1,110533,117804,1,testing,2,1601370979307,7,1,XYGaze,422.209169684732,199.18374442427
block_1,1,110533,117804,1,testing,2,1601370979355,7,1,XYGaze,442.016117149825,199.609292455457
block_1,1,110533,117804,1,testing,2,1601370979411,7,1,XYGaze,523.343394626922,164.015497479958
block_1,1,110533,117804,1,testing,2,1601370979459,7,1,XYGaze,512.545379339062,127.171265312019
block_1,1,110533,117804,1,testing,2,1601370979505,7,1,XYGaze,522.461235227814,161.075621455627
block_1,1,110533,117804,1,testing,2,1601370979562,7,1,XYGaze,522.098511515455,160.662476559592
block_1,1,110533,117804,1,testing,2,1601370979607,7,1,XYGaze,536.895666500914,134.353871788285
block_1,1,110533,117804,1,testing,2,1601370979655,7,1,XYGaze,509.267744549807,132.465251582271
block_1,1,110533,117804,1,testing,2,1601370979709,7,1,XYGaze,511.936144602885,102.224684754503
block_1,1,110533,117804,1,testing,2,1601370979759,7,1,XYGaze,532.106461169047,110.20186772017
block_1,1,110533,117804,1,testing,2,1601370979808,7,1,XYGaze,520.707389120151,122.474112549968
block_1,1,110533,117804,1,testing,2,1601370979856,7,1,XYGaze,543.803968280943,120.869003365192
block_1,1,110533,117804,1,testing,2,1601370979909,7,1,XYGaze,525.874697640016,88.2158636865617
block_1,1,110533,117804,1,testing,2,1601370979958,7,1,XYGaze,528.944538625078,110.108506064034
block_1,1,110533,117804,1,testing,2,1601370980012,7,1,XYGaze,551.384572853203,110.827757451989
block_1,1,110533,117804,1,testing,2,1601370980062,7,1,XYGaze,519.16565771698,87.8459598340879
block_1,1,110533,117804,1,testing,2,1601370980103,7,1,XYGaze,534.28452447976,129.836288135997
block_1,1,110533,117804,1,testing,2,1601370980158,7,1,XYGaze,524.039547812327,107.417139022187
block_1,1,110533,117804,1,testing,2,1601370980211,7,1,XYGaze,524.816174714311,136.386200835641
block_1,1,110533,117804,1,testing,2,1601370980256,7,1,XYGaze,506.898182355519,133.383083583581
block_1,1,110533,117804,1,testing,2,1601370980309,7,1,XYGaze,506.081385727878,132.482498565667
block_1,1,110533,117804,1,testing,2,1601370980365,7,1,XYGaze,535.142662602632,96.7835223950532
block_1,1,110533,117804,1,testing,2,1601370980414,7,1,XYGaze,543.468353945882,125.066034803798
block_1,1,110533,117804,1,testing,2,1601370980459,7,1,XYGaze,533.166534248249,109.31633948354
block_1,1,110533,117804,1,testing,2,1601370980514,7,1,XYGaze,552.467471027203,110.190937307126
block_1,1,110533,117804,1,testing,2,1601370980556,7,1,XYGaze,526.222176141999,113.88232042323
block_1,1,110533,117804,1,testing,2,1601370980609,7,1,XYGaze,543.414489163345,128.168198625311
block_1,1,110533,117804,1,testing,2,1601370980662,7,1,XYGaze,498.867197162723,107.812391546116
block_1,1,110533,117804,1,testing,2,1601370980710,7,1,XYGaze,552.186258535733,113.856388155601
block_1,1,110533,117804,1,testing,2,1601370980760,7,1,XYGaze,539.387129348542,134.39501188562
block_1,1,110533,117804,1,testing,2,1601370980810,7,1,XYGaze,511.878349509907,138.191222606216
block_1,1,110533,117804,1,testing,2,1601370980857,7,1,XYGaze,534.464159196413,134.934790285535
block_1,1,110533,117804,1,testing,2,1601370980911,7,1,XYGaze,514.660008415729,118.925875276544
block_1,1,110533,117804,1,testing,2,1601370980959,7,1,XYGaze,530.310394738975,128.071788537397
block_1,1,110533,117804,1,testing,2,1601370981007,7,1,XYGaze,528.122005208904,112.215741396758
block_1,1,110533,117804,1,testing,2,1601370981063,7,1,XYGaze,538.120348793189,119.726150410935
block_1,1,110533,117804,1,testing,2,1601370981111,7,1,XYGaze,533.702435738679,98.5646029908271
block_1,1,110533,117804,1,testing,2,1601370981157,7,1,XYGaze,538.529418433327,90.5805267244724
block_1,1,110533,117804,1,testing,2,1601370981210,7,1,XYGaze,532.13563334903,112.649058122895
block_1,1,110533,117804,1,testing,2,1601370981266,7,1,XYGaze,538.647217893164,104.402610748469
block_1,1,110533,117804,1,testing,2,1601370981432,7,1,XYGaze,529.540713012895,89.9187423950448
block_1,1,110533,117804,1,testing,2,1601370981498,7,1,XYGaze,529.813796352956,103.754008826732
block_1,1,110533,117804,1,testing,2,1601370981544,7,1,XYGaze,522.581732198854,97.5441335871377
block_1,1,110533,117804,1,testing,2,1601370981589,7,1,XYGaze,527.638943202635,139.790296719971
block_1,1,110533,117804,1,testing,2,1601370981649,7,1,XYGaze,523.936554149276,117.294023655332
block_1,1,110533,117804,1,testing,2,1601370981701,7,1,XYGaze,519.562216275745,117.496531527645
block_1,1,110533,117804,1,testing,2,1601370981766,7,1,XYGaze,508.656605688075,109.122956309051
block_1,1,110533,117804,1,testing,2,1601370981816,7,1,XYGaze,540.939504325331,99.2175578534367
block_1,1,110533,117804,1,testing,2,1601370981859,7,1,XYGaze,539.329224402167,95.937884673363
block_1,1,110533,117804,1,testing,2,1601370981909,7,1,XYGaze,535.029586838884,137.133046023861
block_1,1,110533,117804,1,testing,2,1601370981959,7,1,XYGaze,531.892796311059,107.452731522952
block_1,1,110533,117804,1,testing,2,1601370982008,7,1,XYGaze,524.512466688235,93.572933270284
block_1,1,110533,117804,1,testing,2,1601370982061,7,1,XYGaze,530.804783851112,86.4466884527335
block_1,1,110533,117804,1,testing,2,1601370982115,7,1,XYGaze,487.362189820912,105.370226936323
block_1,1,110533,117804,1,testing,2,1601370982167,7,1,XYGaze,553.889010607661,91.9519365379053
block_1,1,110533,117804,1,testing,2,1601370982212,7,1,XYGaze,520.338501411603,92.6877895205455
block_1,1,110533,117804,1,testing,2,1601370982260,7,1,XYGaze,532.80312700364,114.39604983628
block_1,1,110533,117804,1,testing,2,1601370982310,7,1,XYGaze,534.426015655641,134.495383561679
block_1,1,110533,117804,1,testing,2,1601370982355,7,1,XYGaze,525.590140722891,91.2722049096737
block_1,1,110533,117804,1,testing,2,1601370982414,7,1,XYGaze,542.457373129395,122.054040024059
block_1,1,110533,117804,1,testing,2,1601370982467,7,1,XYGaze,525.956099007507,116.343228768959
block_1,1,110533,117804,1,testing,2,1601370982512,7,1,XYGaze,545.157313313467,137.831500790516
block_1,1,110533,117804,1,testing,2,1601370982564,7,1,XYGaze,499.435377243096,124.704445480342
block_1,1,110533,117804,1,testing,2,1601370982612,7,1,XYGaze,533.758949208687,107.709403986031
block_1,1,110533,117804,1,testing,2,1601370982659,7,1,XYGaze,531.242366550848,82.2853319049401
block_1,1,110533,117804,1,testing,2,1601370982709,7,1,XYGaze,540.108023960233,96.0880542676407
block_1,1,110533,117804,1,testing,2,1601370982769,7,1,XYGaze,521.42907711749,115.953194281407
block_1,1,110533,117804,1,testing,2,1601370982813,7,1,XYGaze,516.898369035694,104.275812464493
block_1,1,110533,117804,1,testing,2,1601370982858,7,1,XYGaze,521.006483303536,111.344549028492
block_1,1,110533,117804,1,testing,2,1601370982908,7,1,XYGaze,530.974641615395,117.766949397077
block_1,1,110533,117804,1,testing,2,1601370982965,7,1,XYGaze,514.638147589641,110.195688466564
block_1,1,110533,117804,1,testing,2,1601370983013,7,1,XYGaze,519.91130596089,113.358161803262
block_1,1,110533,117804,1,testing,2,1601370983058,7,1,XYGaze,525.526938401573,117.03619773158
block_1,1,110533,117804,1,testing,2,1601370983106,7,1,XYGaze,547.860781012189,117.855793332243
block_1,1,110533,117804,1,testing,2,1601370983162,7,1,XYGaze,560.378954032502,136.643175395564
block_1,1,110533,117804,1,testing,2,1601370983209,7,1,XYGaze,542.098323402883,110.185005223665
block_1,1,110533,117804,1,testing,2,1601370983261,7,1,XYGaze,551.930824974857,84.5513191286153
block_1,1,110533,117804,1,testing,2,1601370983311,7,1,XYGaze,510.803299750856,77.7061342283723
block_1,1,110533,117804,1,testing,2,1601370983361,7,1,XYGaze,518.296155870441,109.879640242178
block_1,1,110533,117804,1,testing,2,1601370983410,7,1,XYGaze,515.07009114831,109.710012864881
block_1,1,110533,117804,1,testing,2,1601370983463,7,1,XYGaze,550.372737621403,96.4731865473322
block_1,1,110533,117804,1,testing,2,1601370983506,7,1,XYGaze,541.934275662731,88.7939534588273
block_1,1,110533,117804,1,testing,2,1601370983561,7,1,XYGaze,528.723891973387,93.5254903342718
block_1,1,110533,117804,1,testing,2,1601370983611,7,1,XYGaze,543.569968338498,124.684912173113
block_1,1,110533,117804,1,testing,2,1601370983666,7,1,XYGaze,507.357125438088,136.96768919739
block_1,1,110533,117804,1,testing,2,1601370983713,7,1,XYGaze,435.480209232612,467.378696030443
block_1,1,110533,117804,1,testing,2,1601370983766,7,1,XYGaze,471.769946459735,301.785925058812
block_1,1,110533,117804,1,testing,2,1601370983812,7,1,XYGaze,450.250978042306,314.130343570718
block_1,1,110533,117804,1,testing,2,1601370983863,7,1,XYGaze,501.657296471247,192.460167234975
block_1,1,110533,117804,1,testing,2,1601370983911,7,1,XYGaze,535.67635481918,189.749472861018
block_1,1,110533,117804,1,testing,2,1601370983963,7,1,XYGaze,506.293256313708,142.264051047361
block_1,1,110533,117804,1,testing,2,1601370984017,7,1,XYGaze,526.693959866133,153.350895328914
block_1,1,110533,117804,1,testing,2,1601370984068,7,1,XYGaze,534.042541857102,193.259158457784
block_1,1,110533,117804,1,testing,2,1601370984113,7,1,XYGaze,526.298585282874,207.812742523548
block_1,1,110533,117804,1,testing,2,1601370984168,7,1,XYGaze,525.586808503169,185.11671135445
block_1,1,110533,117804,1,testing,2,1601370984214,7,1,XYGaze,516.580319038287,139.703800901175
block_1,1,110533,117804,1,testing,2,1601370984268,7,1,XYGaze,534.672697562522,138.111736807343
block_1,1,110533,117804,1,testing,2,1601370984314,7,1,XYGaze,531.291080429639,136.187990977503
block_1,1,110533,117804,1,testing,2,1601370984367,7,1,XYGaze,525.042997568124,153.007136585027
block_1,1,110533,117804,1,testing,2,1601370984417,7,1,XYGaze,528.051906535415,147.450580097421
block_1,1,110533,117804,1,testing,2,1601370984460,7,1,XYGaze,517.417047954594,160.588737466572
block_1,1,110533,117804,1,testing,2,1601370984513,7,1,XYGaze,548.277467154549,144.238274513317
block_1,1,110533,117804,1,testing,2,1601370984562,7,1,XYGaze,522.062186658707,107.402253886836
block_1,1,110533,117804,1,testing,2,1601370984622,7,1,XYGaze,552.844817447353,156.123958969258
block_1,1,110533,117804,1,testing,2,1601370984679,7,1,XYGaze,546.780177553601,134.694431051972
block_1,1,110533,117804,1,testing,2,1601370984728,7,1,XYGaze,548.23064519538,165.206960562574
block_1,1,110533,117804,1,testing,2,1601370984779,7,1,XYGaze,523.794709001337,100.898465882435
block_1,1,110533,117804,1,testing,2,1601370984825,7,1,XYGaze,528.469617976151,133.661630604422
block_1,1,110533,117804,1,testing,2,1601370984885,7,1,XYGaze,515.930560604394,136.541602197971
block_1,1,110533,117804,1,testing,2,1601370984931,7,1,XYGaze,511.997467210513,135.635332266741
block_1,1,110533,117804,1,testing,2,1601370984983,7,1,XYGaze,542.366207015467,147.30493508995
block_1,1,110533,117804,1,testing,2,1601370985036,6,2,XYGaze,,
block_1,1,110533,117804,1,testing,2,1601370994854,6,2,XYGaze,452.484309817856,311.072148571525
block_1,1,110533,117804,1,testing,2,1601370994905,6,2,XYGaze,454.646889902498,223.204623014427
block_1,1,110533,117804,1,testing,2,1601370994961,6,2,XYGaze,450.401001165387,195.313997152856
block_1,1,110533,117804,1,testing,2,1601370995006,6,2,XYGaze,432.776384510348,220.563622897068
block_1,1,110533,117804,1,testing,2,1601370995055,6,2,XYGaze,464.464957958644,174.435184914365
block_1,1,110533,117804,1,testing,2,1601370995109,6,2,XYGaze,307.493491534117,221.055040055226
block_1,1,110533,117804,1,testing,2,1601370995164,6,2,XYGaze,247.767810538211,206.806119797312
block_1,1,110533,117804,1,testing,2,1601370995205,6,2,XYGaze,239.240696887819,161.614218931519
block_1,1,110533,117804,1,testing,2,1601370995262,6,2,XYGaze,212.842205336941,180.056743716978
block_1,1,110533,117804,1,testing,2,1601370995313,6,2,XYGaze,202.568532520915,204.575392081291
block_1,1,110533,117804,1,testing,2,1601370995353,6,2,XYGaze,207.888415203868,201.830723827721
block_1,1,110533,117804,1,testing,2,1601370995406,6,2,XYGaze,216.935977633453,160.250148698201
block_1,1,110533,117804,1,testing,2,1601370995455,6,2,XYGaze,208.927372018899,183.020451062713
block_1,1,110533,117804,1,testing,2,1601370995504,6,2,XYGaze,219.467463735543,167.174942982389
block_1,1,110533,117804,1,testing,2,1601370995560,6,2,XYGaze,225.793713392291,143.823049268569
block_1,1,110533,117804,1,testing,2,1601370995610,6,2,XYGaze,234.59128610714,157.133161533874
block_1,1,110533,117804,1,testing,2,1601370995652,6,2,XYGaze,230.766740075846,197.358822024168
block_1,1,110533,117804,1,testing,2,1601370995706,6,2,XYGaze,244.378235136982,200.687266679779
block_1,1,110533,117804,1,testing,2,1601370995764,6,2,XYGaze,234.753795899728,180.215045895584
block_1,1,110533,117804,1,testing,2,1601370995816,6,2,XYGaze,223.993545768715,181.923791462073
block_1,1,110533,117804,1,testing,2,1601370995865,6,2,XYGaze,224.155176734124,177.511014816764
block_1,1,110533,117804,1,testing,2,1601370995911,6,2,XYGaze,233.637355821715,173.263594997927
block_1,1,110533,117804,1,testing,2,1601370995954,6,2,XYGaze,200.452341084818,201.364157567812
block_1,1,110533,117804,1,testing,2,1601370996013,6,2,XYGaze,223.46748226032,197.5951304137
block_1,1,110533,117804,1,testing,2,1601370996062,6,2,XYGaze,216.720616150771,186.301459648149
block_1,1,110533,117804,1,testing,2,1601370996106,6,2,XYGaze,221.851660843554,244.929847097767
block_1,1,110533,117804,1,testing,2,1601370996164,6,2,XYGaze,219.178610329985,187.104913665228
block_1,1,110533,117804,1,testing,2,1601370996207,6,2,XYGaze,198.590496881555,217.011508142007
block_1,1,110533,117804,1,testing,2,1601370996262,6,2,XYGaze,226.659565664849,191.218322637965
block_1,1,110533,117804,1,testing,2,1601370996313,6,2,XYGaze,221.003885557839,208.87430739663
block_1,1,110533,117804,1,testing,2,1601370996362,6,2,XYGaze,227.363555059269,210.945786306722
block_1,1,110533,117804,1,testing,2,1601370996408,6,2,XYGaze,222.848226453112,199.298076064098
block_1,1,110533,117804,1,testing,2,1601370996458,6,2,XYGaze,233.536888786804,210.770503195917
block_1,1,110533,117804,1,testing,2,1601370996509,6,2,XYGaze,211.416784269775,200.630606357139
block_1,1,110533,117804,1,testing,2,1601370996558,6,2,XYGaze,242.023783887807,185.950862530272
block_1,1,110533,117804,1,testing,2,1601370996608,6,2,XYGaze,224.937931014497,182.795945047566
block_1,1,110533,117804,1,testing,2,1601370996659,6,2,XYGaze,212.980132380373,170.647583953793
block_1,1,110533,117804,1,testing,2,1601370996710,6,2,XYGaze,218.152677245515,157.877782190796
block_1,1,110533,117804,1,testing,2,1601370996756,6,2,XYGaze,215.893236979178,197.028467111226
block_1,1,110533,117804,1,testing,2,1601370996807,6,2,XYGaze,217.150106316897,189.884870606261
block_1,1,110533,117804,1,testing,2,1601370996857,6,2,XYGaze,221.712037175428,200.573374453541
block_1,1,110533,117804,1,testing,2,1601370996914,6,2,XYGaze,206.77872500683,215.1773863781
block_1,1,110533,117804,1,testing,2,1601370996964,6,2,XYGaze,225.948643300457,209.890497667197
block_1,1,110533,117804,1,testing,2,1601370997006,6,2,XYGaze,226.513265351347,209.037209686252
block_1,1,110533,117804,1,testing,2,1601370997056,6,2,XYGaze,217.259520300731,225.546163628639
block_1,1,110533,117804,1,testing,2,1601370997114,6,2,XYGaze,212.197634424593,146.990479739825
block_1,1,110533,117804,1,testing,2,1601370997163,6,2,XYGaze,210.312965126532,120.937043813221
block_1,1,110533,117804,1,testing,2,1601370997215,6,2,XYGaze,222.583406529723,192.662791826522
block_1,1,110533,117804,1,testing,2,1601370997256,6,2,XYGaze,216.539980547608,188.119375461246
block_1,1,110533,117804,1,testing,2,1601370997307,6,2,XYGaze,205.739096865481,192.000918241209
block_1,1,110533,117804,1,testing,2,1601370997366,6,2,XYGaze,192.357598200751,175.222143757238
block_1,1,110533,117804,1,testing,2,1601370997419,6,2,XYGaze,207.340051455797,170.366935986726
block_1,1,110533,117804,1,testing,2,1601370997481,6,2,XYGaze,206.838704961823,218.079833290178
block_1,1,110533,117804,1,testing,2,1601370997530,6,2,XYGaze,209.347768764905,194.362501951073
block_1,1,110533,117804,1,testing,2,1601370997581,6,2,XYGaze,225.215884521844,213.80718323558
block_1,1,110533,117804,1,testing,2,1601370997631,6,2,XYGaze,221.99249289905,207.2689218619
block_1,1,110533,117804,1,testing,2,1601370997678,6,2,XYGaze,226.011650326846,139.622289680287
block_1,1,110533,117804,1,testing,2,1601370997727,6,2,XYGaze,246.247622606868,192.391828123021
block_1,1,110533,117804,1,testing,2,1601370997777,6,2,XYGaze,260.904519215684,187.416941941853
block_1,1,110533,117804,1,testing,2,1601370997832,6,2,XYGaze,210.03210660712,220.465338435561
block_1,1,110533,117804,1,testing,2,1601370997876,6,2,XYGaze,216.763227063039,169.030191786017
block_1,1,110533,117804,1,testing,2,1601370997929,6,2,XYGaze,216.907427956056,189.889872368762
block_1,1,110533,117804,1,testing,2,1601370997975,6,2,XYGaze,230.72309165927,184.765897962697
block_1,1,110533,117804,1,testing,2,1601370998028,6,2,XYGaze,225.623599303414,190.114405847258
block_1,1,110533,117804,1,testing,2,1601370998072,6,2,XYGaze,215.167679701063,176.527037338531
block_1,1,110533,117804,1,testing,2,1601370998122,6,2,XYGaze,200.294481752721,206.332945168963
block_1,1,110533,117804,1,testing,2,1601370998178,6,2,XYGaze,209.141720409138,229.161402892195
block_1,1,110533,117804,1,testing,2,1601370998224,6,2,XYGaze,214.357278982338,189.420441338223
block_1,1,110533,117804,1,testing,2,1601370998278,6,2,XYGaze,192.995138495664,191.797133323151
block_1,1,110533,117804,1,testing,2,1601370998328,6,2,XYGaze,197.099603189525,210.131359823345
block_1,1,110533,117804,1,testing,2,1601370998380,6,2,XYGaze,200.923343629237,188.710568684073
block_1,1,110533,117804,1,testing,2,1601370998426,6,2,XYGaze,193.577459149472,198.302308226695
block_1,1,110533,117804,1,testing,2,1601370998480,6,2,XYGaze,212.277522256386,191.45550298884
block_1,1,110533,117804,1,testing,2,1601370998531,6,2,XYGaze,206.564169115729,206.012458180737
block_1,1,110533,117804,1,testing,2,1601370998584,6,2,XYGaze,221.05143987299,227.523212386661
block_1,1,110533,117804,1,testing,2,1601370998632,6,2,XYGaze,213.998632051617,194.264107636169
block_1,1,110533,117804,1,testing,2,1601370998673,6,2,XYGaze,214.730365531854,221.05420413953
